project,sha,issue
lucene,c0a94fcb433ff125072e5ab3c2cba2decd1e74f0,Bug
lucene,3650723672f8f2856f5b391bda78f9dee6784b76,Improvement
lucene,e2d0ced08b8fcc27dbb69890357fd59b6d3763a9,Improvement
lucene,b87483aeaffabe7c27bacd2ced76f24b297d7559,Improvement
lucene,eebbca02c2fe5c7e998bdc968c867197fd96ffbe,Bug
lucene,297b6f851662e76206cca4346eef24eb736cecf4,Improvement
lucene,4890ba64f8dd746234d4558840b1996f1c03c273,Bug
lucene,cf54e03a0aaf6581faa345abe510c08b4f69501d,Task
lucene,373d1deffd136a17d0a338e20a15c4b27b1509e5,Improvement
lucene,ea988c954ce7b79428836b2bdad42151241edbf3,Bug
lucene,3cc11dbc05c29ee3adc0e40c24bd6020f0d96bb4,Improvement
lucene,780ae0c000e6d3a3e8f6a3d21c9e31d74b602f24,New Feature
lucene,a0c12739249ae49377a68b811b3026712cc5b305,Bug
lucene,e361031299f88c48bf48a14f4e31a801a4a72b1a,Improvement
lucene,fd4f69432bd64cebd090949260d59e47a904db5e,Task
lucene,e049792c3aebb97daa91da2c790695ada7e8ff55,Sub-task
lucene,bf74f157fe8326eff65f781f34a12fada896f589,Improvement
lucene,839723aea34cc04c465fcf830cb1a23d0de7c2ed,Bug
lucene,349ae10632682a398fbfd532f4702ca335389f38,Bug
lucene,7c9b4f097cc154eeb145b649db1321db046e5e55,Improvement
lucene,8a3e7ef562f8ec5f0d1d8d4f5ceb5ce4fe12ed8b,Bug
lucene,8f4aed04c18e4bc4d675c9781fb5f82e800853c4,Improvement
lucene,056b200fea709c69e0a13ab0d34a8568c7fcb754,Improvement
lucene,ac9a2bb3d083fef880083e074f820d64725e2533,Bug
lucene,58e6d3ec0a00600e315e877aa23d920a958b99ca,Improvement
lucene,c4548707d536b5a40ea7f78c3be16418fdd49fbf,Improvement
lucene,921d78296db6003bbd2a146c2a2eaed51647f15e,New Feature
lucene,22bf44a54a9ce4d24f21f877cb489baf6544f29b,Bug
lucene,2ea8adf1b7cb58da9affd088f9a9c00d09d5418d,Improvement
lucene,f7f695fca57c5353a8a0870de8a7d93891aef68f,Improvement
lucene,a168395e8e1a4abc3961db231373c4fd75324610,Improvement
lucene,ddf673ac9816e7c897a8f7bc904004ec88069492,Improvement
lucene,fde8fc9f5081a3ff6b407e07e0b212f1edeeb4a7,Task
lucene,0d12b74e0a78290903e8dfb74a1de5b598df2d0e,Bug
lucene,35e7974c6f108a339356ba1f8bcb9b28c5b7a15d,Bug
lucene,f66d4da41ed0d4a1d5eb268bc0edbcff62b6d89a,Bug
lucene,69f8c6a00b39e47ea5ed650d731573dfb6e831dc,Improvement
lucene,b622faa5e207927d17583ea96b42be35091962b1,Test
lucene,66ce455441d45124bd102a1bb0301701e09d02f4,Bug
lucene,6e4d74c4f99b0ae32770be0a2d87de513066a56a,Task
lucene,95607b0204d4615a6fdd8e5fc0e5ad670c5773ef,Bug
lucene,931d8fab9bd1e7009d5ee81d40010d4fffdbc817,Bug
lucene,c11e02fb18703f841a621bdbfb785365cf75e9ba,Bug
lucene,e7819a54591e72f2ae0c83d893f1596bcf101131,Bug
lucene,d0a96a7054b3cc9c71e4939ff50e6e3bb736a596,Improvement
lucene,d11bfbf136c386a57fd52a257cf055b5c84558bf,New Feature
lucene,1fc671278772bfb611632913ebaf76c005d9f5fc,Bug
lucene,2ab129e92ac528528f7c6c2d4d6c469a108442c6,Task
lucene,c83f3f3d8a264ff02173586d85f0e8f2e0bb2d2f,Sub-task
lucene,cc9923ce5c46474479691e5dfac5232d1772a831,Improvement
lucene,78317ec59df807ee4196d389f6f90073ac29f450,Bug
lucene,b3ffd49c3798238399e6816798a20adfa9eb2c39,Bug
lucene,db71d12d4196d5768b7997f3c8204d5a0502aeb3,Bug
lucene,a4863b69662dc9617dfacc96d9d16bd8ad6b36de,Bug
lucene,1930329bb0599af6a97b249cc657e697917f7fca,Bug
lucene,e7567036bfd53d42a107d2627f0d63b44574936f,Sub-task
lucene,f4ad25fb92e362d9b507805f4c74d265feb50083,Bug
lucene,295db3f167e605e97c8d641877f93d801a3c09b7,Improvement
lucene,c1950ad16f46268adede3bdd78f3c4a58e601bb0,Improvement
lucene,85feb2e54d2b012bd063019eeac922537e21d703,Bug
lucene,effe94a894750fa77c1dc3351a58a8477f683cbb,Task
lucene,53baba4e72bf46d434add0511b3a9ef730c02374,Bug
lucene,737a7b1c0163b466caebe76d709e1cc17e9c7297,Improvement
lucene,2f6bd1133fe44e9e683ebaa20f73c5bb99e2eb75,Improvement
lucene,9ec3103953d209d4be8313c75ccee59f845e54e5,Bug
lucene,530d9b2fc3e0ab48a8263485c5ae8c946449012e,Improvement
lucene,e3c6ac62ed8ae853762086576b9f6dc7e3ea7408,New Feature
lucene,290a8e92a61df152b41c4f178db24b055f86d598,Bug
lucene,694ec2f6589ddefa1828437621f4dda7e827ae47,Task
lucene,6f46a699d943a07037e78f82d5ccd853d8b26132,Sub-task
lucene,e17402a13579d85a8008d0ebb34401baa2fa9ba2,Improvement
lucene,61c4da8fa3e73c6296df96068163c91f5f47716f,Bug
lucene,d32c76a58da401ded9dac1fee9300e11bba85b3f,Bug
lucene,7429e03b153cb0c3c036f5fbbeda9f1a17467410,Improvement
lucene,e0c8ea63bc9e071c1877311cf447bdb3e004f0c6,New Feature
lucene,4b94d1043cb776b0770e870814c4f7becdee3f51,Bug
lucene,7be47c14fae591ba2754f0b7688b150545ef2bba,Task
lucene,304e1b99e6a0650a38aec7072146a5b8c9c9f7e5,Task
lucene,c5e86609a97d4319a42bd72ff0c2cb84a79d9836,Bug
lucene,4f2913ce7f8eef2969dbab81086a369eb044d547,Bug
lucene,82cda3b98deee81ff6bb9f75dfc2163806fb17f1,Sub-task
lucene,477a6c15d790ae66434de5477644adea0bc29928,Bug
lucene,e832f57c75a5015158485c9a4b4c72cbeaf9980a,Bug
lucene,d0f7800273bf47be4c6b54d7cc084888892ee9ff,Improvement
lucene,bd8ff1f7a9ba14f922d8fe74540dcdb7ab98d5c7,Task
lucene,72de7d89b653d2c0020eade2c192b77c9356c04d,Bug
lucene,d0b21c8eb1731fe782027203b4ac4a8ee6de23cf,Bug
lucene,701e9be8184c551a90211248c47d2909cb4a7fcc,Improvement
lucene,4e5f64d302c05d8c705e6bb8de929e7beb24e461,Improvement
lucene,d28c1b05c1b023da3a6132f8099a7f4a5d3de47b,Bug
lucene,2137325a2d596a07559ac92d092be10221591c1f,Improvement
lucene,b9926de3dec0aad6e3f653e3f39d9cbb54f1fb54,Bug
lucene,e9bd471e8529bfbfa9b3d402be423f1277a8d10b,Improvement
lucene,e4a1996fbe27da9b8349267c9e7d40553df1e6cd,Improvement
lucene,0179e08ca3c92e4d5a4512a2fa0f74c0a46c7c98,New Feature
lucene,a0077ff1ab19e49a0826bd1fa02018537cb10698,New Feature
lucene,00285e305b4b030a087a3e247c05749aae7274e6,Bug
lucene,c482966fe26dcb821df4f144e8daed4deaadf2e4,Bug
lucene,474a02da71bdfc90bf707eaccc2b6af664c8bec6,Improvement
lucene,0226fd90df2ffd87340c1e3d865d58034b222868,Sub-task
lucene,da875c5ed5097831d210018ccaf61138e1280891,New Feature
lucene,b09a52d5340076f608046dac1b532e7d84772acc,Improvement
lucene,0b5a93223d8d3ff61acaffb2a69952a803a1f91c,Improvement
lucene,4dd3197621324234e77e741fd843c4d76df07719,Bug
lucene,6bb041558b2210a4718e7add64d05f6db568287a,Test
lucene,0a6244b90c2b6df49ab5e8d24164159756b78ab9,Task
lucene,e011f889bb4d76de9b2abc34026a1e6444980c08,Test
lucene,46c0bab1910fa9964699c593ac8f93ca8788fbdb,New Feature
lucene,f233dd7698ea7f2134e86bc696868f7116d6140e,Bug
lucene,8b414d9679d6b5e6c11c163b88af813f8d486580,New Feature
lucene,1dd652f98401c83085c895028416ec2dceb44294,Task
lucene,85f78be261920e6584d93b4fd6e58f597e19c641,Improvement
lucene,51ec2da7679160267444848d8d0d625a4ffb4c4d,Improvement
lucene,2924327ff02d524ac8f17e1110692074e327ce07,Task
lucene,816420346d8a3e8a9ce45e746e1922eb294f1062,New Feature
lucene,24f9413e1d1acf46b8a6dda7cc5b21239a099223,Bug
lucene,d40b2ded389130f51824d2112c9443d8a08cd8d4,New Feature
lucene,a49d053f0373d6c84ada87b90e6534339d481297,Improvement
lucene,b282c7dbcd1c010106a9807d07515cb399e66980,Task
lucene,ab394ccc424b80e9e989bad5223dcc2be5d6a2d8,Improvement
lucene,041194989e0994b1008ac153e0238f8c90eed1a2,Bug
lucene,c94d5091a44435f80582e969bcdf1940312a116a,Bug
lucene,f44934eae9deca30373f86ac422f466430e828c9,New Feature
lucene,daad0306bff64355b4b296aca847248520c23561,Improvement
lucene,53d52e743fe451ff7e69af4eef3f782c3025a12b,Bug
lucene,4857202a7ce147e84a93e2e535cef23a6ed50e33,Bug
lucene,79d6f98ce4593f8b969c80e9e4d83c22ace3d5ba,Bug
lucene,a6edc057d0d24b2102526a6077d4215f8768292b,Bug
lucene,0207113f29323aa2fcafd9ef8e5c149b25b5936f,Bug
lucene,961f3e8909b8611f62751e7a70d151f1f9ebeb65,Bug
lucene,cf6eade7daf99f370a7ba9794f3b27d64839a684,Improvement
lucene,c9b036ce2461a956964f7649cadd90c5e4f1a5a1,Improvement
lucene,bc1bd46c4c7a861a787fe8186773897e2d29a014,New Feature
lucene,d289b462d398a37470adfa3a47fdeaffd3e18ca2,Task
lucene,3201e591f31b1d6f5b65d65ec559aed67e250d22,Improvement
lucene,657658915065772a492cbc5124bbe0e36c513d39,Test
lucene,2118d19f3b3d6bb850961457ffe36ead92f040b2,Sub-task
lucene,c63220c54452b65a6068eb22e2c1b263e28cb00a,Improvement
lucene,d8dca574d0449a45d953af9ce257778e55908b7e,Improvement
lucene,d3b4282a72b56ee85439c2b72f41e43ee9cee7ae,Improvement
lucene,42824c506d8a4c1faa80ba26dccf08d70198a892,Task
lucene,a38d943d2285df1a983e4159df0feb0d44f6a18a,Improvement
lucene,108580b05942aa829c728bbb71238569bf818a65,Improvement
lucene,586e46a25a502c3ce092fb7b55ea7fe31c4656a3,Improvement
lucene,50828636ea044194e866eeaa5ccd283ab1557030,Bug
lucene,a94ba5af50b2f55c2a68de0ecd08cebf9c6da7b1,Wish
lucene,76169829efefdb4033ebede076d2881969fee7ec,Sub-task
lucene,b2f157d1d78f3f871846288d9ac1eed3e92752bd,Bug
lucene,98d793531fe7373e942e44875380e6dec73f738e,Improvement
lucene,a88f37c8089012e0e35f7a38fe78927e8ef6eba2,Sub-task
lucene,90e56f8be6dc9388d632b66d5042c35bcd9a05d6,Test
lucene,fb2c27be24707ee5e6522efd674d559673c3e1d1,Bug
lucene,07b22caf561b302e6f378a97c24b1b2b21b36b62,Task
lucene,36f5fb26c00768f2a90a64760efdb15c25c90f95,Improvement
lucene,9b6fb299586226dc46865ebaba98ce58c9b89f3c,New Feature
lucene,93133e21bb3d7bc0d4794bce076984485c3c5d34,Task
lucene,a6c5baf38d3f3c321f32eddd70200a8cb1bb3e37,Improvement
lucene,ea34d183462e8b470bc0840860ead9ad2559d0cf,Improvement
lucene,41c4b1c4f122efb069eb301cf56f0a67b95c75f5,Bug
lucene,a35901f396368fdc64ecdf07f00cd058a5d807c1,Bug
lucene,23158cb09c1a983d99eb0b255a5a16d82cad527d,Bug
lucene,f9fd267d22f250b2db51e9f61c6c29a9ab532c75,Improvement
lucene,ac73d8e6415f33639e06167cc4e2443755aba6dd,Bug
lucene,a79b78887a7d9753e88a0cfb7270a7783beea287,Task
lucene,2b20d002151857ad8dc5ff50583c7a8d5fa44d6e,Improvement
lucene,156fadb25fc121f17382ec2e053b8ac4b7774fa2,Test
lucene,00b84c87363e4e78332dce485e685ff95b93443b,Bug
lucene,70b60f92742270d8ba8294f3396202da798665c4,Bug
lucene,4b60a5fc285b612830e7d9c22dc9f0e2b791411d,New Feature
lucene,5f51ac927cf85c089a68a10a487b406277ee3592,Improvement
lucene,bcd6e06683347cf590df0d53664b6b81d3564751,Bug
lucene,d9e91c7797b9fe4f80bffab1c796005b2ce1fadf,Task
lucene,2404eced3e148a1bf7bbf32a8ddb5d90d3af2464,Improvement
lucene,e8133a830fb57742772cef1f29f91c9780751c02,Bug
lucene,3071160fe85734ad4f8d334ceb8043b76d6ac18b,Improvement
lucene,be549fba73da6a4e9d040218fa91224132f6f4cb,Improvement
lucene,7c4f47945d2c5b6d6e0b3857748d62f6a412d4e9,Bug
lucene,9201618ab5e901ac703b2c1576479d42198ca304,Bug
lucene,3fc805099bf3ab8e64ee26fbb17fb0957dda7868,Bug
lucene,01b4cc11c93d316492477536903c05a275e2c6bb,Bug
lucene,aefefb03fc8d408eb47b6c8bab907ae34c1ea9c3,Improvement
lucene,0ec0e15739b12941ff0361eb125356be51fe21b3,Bug
lucene,6d6cd0094503c8a295eafbda80285aa16173ced0,New Feature
lucene,174cbe204334e8602193d8327df2de140629a2ae,Bug
lucene,5a623049eb9ef49fb5afb62179dd33b7b2024c10,Task
lucene,1f12df0a80e4e91912b4420d7945b00f5f39182c,Bug
lucene,cb756ca1a5a92203ce6a912d0537f258345e6997,Improvement
lucene,25cd9299596e766d55d34c2ec3851ffaf4bef259,Improvement
lucene,f6a86a2708d74e69b1dae792f55ce5e8f4855ca2,Task
lucene,151d5f1975e96b304257ed3d25b5186b2b74fc8a,Improvement
lucene,c00b5ced5e8b55838e0ba4ab93738cb854ac66f5,Bug
lucene,deda2ab6f23b551d70320ad562f37208a29bc83c,Task
lucene,4fffdc668f3b6dc6fc52aee567b4964d4755031a,Improvement
lucene,4525f7ab6e5289a1f5357a577b1fb5dca7f6d46f,Bug
lucene,2e324486765e8a0cc6d8664fd30107347d09b771,Bug
lucene,06f03b5edd15d7cd7a4a13d8693dc89ffae2c08b,Bug
lucene,1a3f99767478ecce1bf45ab6b87fdbfe09f6b0ac,Bug
lucene,4874c1cc572bd6eb2ab650f27b629f9ff78626ba,Bug
lucene,79c09d50a42ecc8c6a82a0c4a370a58a00d9b7d9,Task
lucene,9bd9a68443a55110849b0606bd8f0d509d8f0e82,Bug
lucene,f8401919dd87f6c2ed61760e9e1b97a886febf47,Bug
lucene,8fc423ad2d2fbe1c756e9fea85ed794e7d4638f1,Bug
lucene,487d61f984db33b9ac7cf11a7f6f282696958b68,Improvement
lucene,5a2a52812b8ed1219b743a8abf8a826554845435,Bug
lucene,be740953868a5abfd6693bd8df0264361a97220f,Bug
lucene,91bf56a6fe333c995e05e1063c6e3afde31b3004,Bug
lucene,60343a2c228efa42670ebb703449f678b2a2141c,Bug
lucene,ae1389e374a9554dadc9730dbb6e54e0dd76d6c7,Wish
lucene,4de405cc007897efc3bcae18b84187efb7007ccd,Bug
lucene,b30eb29fdc8dab97a4a1add977238307935deb51,Improvement
lucene,eb596330f20608f32ebeafcfd7edfbc85e4deb9f,Bug
lucene,d6f573320ba4802cb3ada8d7b5dea78b4ee5e92f,Bug
lucene,9da61a5e538791fdfedb8f56bb45c3d4ed1bc268,Improvement
lucene,3f03e1a8215b097b6801d6baa7fee14d9e0b1e13,Task
lucene,86c56dd9f0c841940cbb6e2dfd66527587a8c8b8,Improvement
lucene,1f805fab6093ce128dc0434a3b4ac34d34e91bc9,Bug
lucene,5f7a919ec9846c9aa46397daa32e124f2dcbee8f,Improvement
lucene,065fa43071df48cb2901044b44fb18d3a5548522,Improvement
lucene,c255a4fa8f7b8de2c206ff2d2f5daa7b3ee240bb,Bug
lucene,fd64d654d9cb778f93770b576699f5da4cdb202c,Improvement
lucene,ebba7e391f23773a2ce1acee69672adb9d4eda7e,New Feature
lucene,c1769f003d74029eb8a751550956f7f4e1b8c828,Improvement
lucene,92b235403a16b50ab17c71447bc297822f46b7ee,Task
lucene,9765502bfdeccd2ccdde11f418edc38b70edf8cf,Improvement
lucene,f267098829c3262fbb0a674c1d1b2dd7089a0e7c,Bug
lucene,cbdffbeba9bd3ce82dd873277e3922f116e7565e,Bug
lucene,e7b04bfb29d83737145f2cb47a25381ec55ed8d2,New Feature
lucene,80ab1431d077a6082cf755f5810126882fad6743,Improvement
lucene,6ea4ad47f0633bac945deadd1b7a387be9b7ff85,Bug
lucene,6ec286d8ff2a7fb7320515aae8630fb7562be813,Improvement
lucene,ca4d2b5e56d3349663ca8f3a1d9df651b92e64cc,Test
lucene,dbde1778fe8085625ccfb023dcee9c227107960a,Bug
lucene,43937f6e5589c4f9e5f1e52e3b28f03ea17c0606,Improvement
lucene,fc8c6a41dd946f6bdd817916244a02daedb767a7,Improvement
lucene,de438d5e8248e7421bf0526cd26dc7b4d47473a5,Improvement
lucene,2649551b83efcb8e3ca5feac1ab5d65ac6962bfa,Improvement
lucene,b5f4bdb05fc381b4ceafe9fabddd55a83008d1ed,Bug
lucene,d03a0beec13c4f772584fdae39bd51ecf0f3fc71,Bug
lucene,b7eb3a43b4e2e8f25ca72a8b524a73c751bbc367,Test
lucene,ce61f64ce0da5166252e5a46fc519bf8f1f17f32,Bug
lucene,a23b2265cc3c4c282aa4548e47d2a5c934d3252e,New Feature
lucene,19b3e0032f89e23e2fedc9b17624593f8f026978,Bug
lucene,ca5de72970837d3b25a6aaf3a2c754c904a1b1b4,Bug
lucene,d1f0eda2a20d9dbe743af88e890479052ff9fef6,Improvement
lucene,7fe638c0807bc748ddc4cfd0aaa94db2af0a56dc,Improvement
lucene,f6b316e2f65fafdb2e4fbf67f4794f192bf7542f,Improvement
lucene,f3cf12a68010169be4df354e280b74eb89868423,Improvement
lucene,50422005c2c4c0a7ca4461e2c3940736d742cb50,New Feature
lucene,8a657ba2f530ef60336de2ea3d96b96567840f65,Improvement
lucene,369d6c30e1d820bb77d587c86d0d9d65b56c123a,Bug
lucene,c576bbc0c70204ddc8b7e3404be9bcf0a1c4bef4,Bug
lucene,ea3e333e9ad89071e482f227c3817c281c8b786f,Improvement
lucene,4269e1da9786d0c5ab4dece7246d8fcc62464623,Improvement
lucene,9e3647bda1cb796050110623716b1c59a85970a3,Improvement
lucene,610b3aad7770bdd28e99f5f020277cec12867029,Task
lucene,f2bb2244dbd372e7231a077e4c2d2686fc0364e7,Improvement
lucene,1750b26b33a42bb3f86609a1d3167f00181e64d9,Bug
lucene,b597bb552b6c1e6b3bd9e0186fff422c324dd3cb,New Feature
lucene,332558fc73a9f824fe4cd2707cdb8d00a0211934,Test
lucene,072a2a259966de318c49632272e4df86dd300ec5,Bug
lucene,077a882030278fe9861f3f9252d2139bc2a9dd1b,New Feature
lucene,34918710995836166a5b609a2cc752fde1f68079,Bug
lucene,73b18b61b6c5e77a609d7c7c1b0338c9b1dcc534,Improvement
lucene,cdbf934b51d41892bde017b7dad6fb9de7d28059,Improvement
lucene,11bb9c5d26bf943404ae26d3090a1306f5232dee,Improvement
lucene,2f5f2bce8860384c0ec523f699452c37dfb26e65,Task
lucene,45b96a0989434617e856f2461e7e109f7f273e4f,Sub-task
lucene,c81f74989d589879b794845c628117918beda728,New Feature
lucene,b4683216718591885b1b794894e4bfd8eed4cb59,Improvement
lucene,09c4e87f4846fa6dbda65dd00d0dd038939b1637,Task
lucene,f4ee3b2d87dfc769377e5f59f00eb28c4130601a,Improvement
lucene,731baab67097bc813e61e38e705dc83b1052a131,Sub-task
lucene,20fb5b308f20ab6c78c23506e420964baf95fe6e,Improvement
lucene,13997d801121a8a94fa88e71e422fbcb630058b0,Improvement
lucene,52ee3d0a990dbc828c5617993bddbad51c7cc652,Bug
lucene,cde765bf59397da5930411742e7b6ab80cda932f,Improvement
lucene,b3b4f405201cfc91250f3e7014edfc2f22114fa4,Test
lucene,0e11895bfb42f5ac44fcaf2c54ef61a218aef2c1,Improvement
lucene,fd900bce1e8fddc8b8a5cdfdf861e4331274b0e2,Bug
lucene,f0bab7da3f73930401ac766891a823e138ec54fb,Improvement
lucene,e6ed3463bf417c0d7faa0a845467074d5372f4f3,Improvement
lucene,a1374dd6c071bbe89e43d08a9fbb2177286708e0,Improvement
lucene,bc4a871eb9a0406f505d3db8924b4c84a15ff7a3,Task
lucene,783e0bf48831fc31d363b05a394a071cfc682c91,Improvement
lucene,03a792b54899ec9c7a4e32f1c7eeee9427bc4ada,New Feature
lucene,8455bb6d37dedfe1a14c7633d94a69cc8707078e,Bug
lucene,fc0dab267ca2cb95c92d0164e7dba4266e1eb810,Task
lucene,bb26f9240c9dec4d8da760f07471da0d5e5e735d,Bug
lucene,befb31daee9fbb0587f4d6d7ddcffe8194ae2bff,Improvement
lucene,cb07a1e687e47c4401149b8edbaa2142962be6ec,Task
lucene,5cd547ff6a7bb9e901886aa46e16f93f3b38573c,Test
lucene,8a6945e1b049c07fe7ca82c91f72beb8573ab2b2,Task
lucene,f66f5fd3384c7a481ac0da3fa51f4dc211bacdf9,Bug
lucene,26a197e93f903724429b1193f788cbb28d8cc0c7,Bug
lucene,54d9c123f817f2ce43801e3149b4ffea55959678,Improvement
lucene,5d8e85420012b7fda78c033ef502b72328ad88a7,Bug
lucene,3e9dc1cbaed7410687f5abbd1a3b256e46665321,Improvement
lucene,d8c926d1c1e31abf463ec3bac32e50da8e501027,Improvement
lucene,023e75b919253d22620678363affed9bc769b964,New Feature
lucene,6a2a611a6b99c8f47d4f615d52d511dcfb14ae86,Improvement
lucene,216384323c0f04dd1aff52f6f9f8b15719f2e397,Improvement
lucene,9e19547572fdb3c96ca036664ff9e6c8713a365b,Bug
lucene,7408b984b66e553332358b778734532692fbd686,Bug
lucene,f183f590472d31d0264c60c6643df70e37522f32,Improvement
lucene,9a605445aaf668734a09ef5e1259bf4a33f17e95,Improvement
lucene,d5b9e4b07520211ede1c9ace14e1a8526e1927b7,Task
lucene,c857f705aa72365308ffe75589aee41c4f05f2fe,Bug
lucene,55fc340e2345a9cd2eec8cc282bf537569eb0bf5,Task
lucene,99d6550ad23ffb1d5779177adef390bfb9710c7a,Improvement
lucene,4b1ca454885a492fc047e241a70df7150039ae6c,Improvement
lucene,3522b32c594f6d814b20e7f18d5b77c444588908,Improvement
lucene,84c84c12fe6ae3a102207e63dcdb821fb4d6c36e,Test
lucene,fe84644fce7e9837ee8e290500135798140165ba,Improvement
lucene,b3b01f5ee6730bde0098bff3068d4c8f068a919e,Bug
lucene,2611edbd3187ff7df1d6a33e384ec414ea805fae,New Feature
lucene,9b24e93a20b558a0196304404e4cb29c6be7317d,New Feature
lucene,9a0b4f74bbf13cab21b0ed53c3cd2e4e87877c5c,Bug
lucene,b7ce8c1a62cffcd594976d89e1bcc010eb5f7e95,Bug
lucene,bf28aaaa1ef47be8e2f26363388fced5fa4c0d7c,Bug
lucene,54512c243f5bde3987ff204feee5466d8c4b021a,Bug
lucene,88769e1ebf6d4e198f9f5dcdfd494b0714d766c3,Task
lucene,145599722ea277c20d951953078ede631d254888,New Feature
lucene,db5eae0bdf68cc92e1681313f10efae6055aad15,Improvement
lucene,cb81079eab63ded318a085d8356bc36cae3ac2ee,Improvement
lucene,62c94f090b083bc5d1a2ee230b672b532f26628e,Bug
lucene,4132d795dc1d0672731adad95d49329f777a693d,Improvement
lucene,6fa62e694f1860bdaf8ddc7e78646e7e2ebb794d,Test
lucene,5775be6e6242c0f7ec108b10ebbf9da3a7d07a4b,Bug
lucene,692db6f7963d9e6f5e0fbd1e812e553bf1233a2a,Improvement
lucene,4c6d51369a6a6a193519f1022b67ab4612d20688,Bug
lucene,6e4b830e083fbad1f9e0e3098eaf5e9bf71cda97,Bug
lucene,2b2f60b4690fdee951bf10d075faf5050560b72c,Improvement
lucene,2c490373afa5f90b840bcb832c42d7bc3195c11a,Bug
lucene,00ec862b374865473c69089262cfdfeae85bbe16,New Feature
lucene,91f2abc7c694ea827323fb97c8a51510d4dda40c,Sub-task
lucene,876654e42309afebb1cb7e8df9eee8f82e39db55,Sub-task
lucene,91e2f2ff0f90b4ec8e8944386d4d9c645be5b88f,New Feature
lucene,f5704d2f707c44eaa26dbdd6b342f30835bbaafe,Task
lucene,e8e1c3384359134deb036b87b1c442cc49925d78,Bug
lucene,b907700ba9e6020e5ac15104f4cde4333644cfbf,New Feature
lucene,98dccbbffb20ff523d00bc005441dd280a9aabca,Bug
lucene,85404e28af34e169661aa715ce3d63abb39dcee5,Bug
lucene,badc9a923b52f417496c73cd5316e0fa378f8027,Improvement
lucene,09cd44987bca4bc1636f05fcd6d7c1b60606c3d5,Bug
lucene,c1e0afc65116c9afb7a317b3826dc5ed7a621695,Bug
lucene,1e9e285e5587819bc2c47e8eaadd1a0a25fa7bb9,Bug
lucene,79e50ef6c482f9c4d35941af5a1eae40dea55ade,Bug
lucene,d0bcf8ff6bd6507b7bb7c250e49e1d8b0124424d,Improvement
lucene,d1ac3545e5630ce6ef684092b61c790878be0da7,Bug
lucene,16659cbac07433bef266f56542f9773f178e3c87,Test
lucene,2e8301f0783e80e5ceb82d3a4dff2fd53cf4ee73,Sub-task
lucene,4ee3ae6a3f33d3887fe3a722610ada431819a7ee,Improvement
lucene,8db6ba484cead3f8b859c55ed14fb36ae27e67d5,New Feature
lucene,fb148719e2ed9edb99daf54600cd2e57a8947414,Improvement
lucene,5b470c50eaa27279c9335f159d302934fa4bee63,Improvement
lucene,de08b9df573810815293bfc90ecc0bbc65672bdc,Task
lucene,831a4a6afdd24898dcbf91c021e68549625d41f0,Test
lucene,0f05fed4aaedc936770e005d07f6a1e0ff3d1789,Task
lucene,4212d0fb53c10f3319475afbd96fb6dcc156f5ba,Bug
lucene,1b09ecf77b1055329b6f80e93d16ad42d110ce51,New Feature
lucene,ccc78d95df992716605e5130fb052935e2e96203,Sub-task
lucene,766d6f4cdba7b40ea5a4f8a9edf4ddcbaf8208ca,Improvement
lucene,8d520515224aaae93c0ddfce2840ebcf470a3277,Sub-task
lucene,3afaaa1cd83e9345099dd3e884013adad8703e2e,Bug
lucene,a5a7bc35bea5a2000509cb7ae7458948c30b6804,Bug
lucene,a596a43240a8e181b52ee20bf5fcf1625a9f101b,Improvement
lucene,94b11f457fa7b299438671985ac0b24d088028be,Bug
lucene,2b6d5b7e119720bc00f1ffdf1a11fb0031fa91a3,New Feature
lucene,93204349f7746558cf608264e7b312cf6038caf9,Bug
lucene,35a925c539e459380c429c3f08eca4ea38d674a5,Sub-task
lucene,712df6f4ca80a5d8494bbbcccbd1db16d1f18d7f,Bug
lucene,3c70c09801e4f207cb69119cb34068da91c22cdf,Improvement
lucene,2be2bf2a90b780d5de867a2f0960935e6499598d,Improvement
lucene,5c72f3e255e7ec91a5f881baee6025bcc645442b,Improvement
lucene,5443b3361fed909950dc0d6e9708364745f73379,Improvement
lucene,b4469bec9988880be70e091618646474aed06a84,Improvement
lucene,08a8cbf12fa3914e1414a863541c51d90f98a22b,Task
lucene,2279acdc449b63272b525aae5a55d95ef0825930,Task
lucene,04199795afa5ef132588265f666cdda38f54968e,Improvement
lucene,dadf6f245751e96b0a029ddffb34a6f234561d6c,Test
lucene,76dbaaa9a5ac0aecb557cec0a013d1cb091e38fd,Improvement
lucene,37294c15de5a080346cfb78fdf095d1c5fa0b6e1,Bug
lucene,7c750fe4e1c8a726b2ea3763a38cdd4998220219,Bug
lucene,dbe865d2b830f89e4f1a5758bfee2eb9381794de,Bug
lucene,1984d94b8fe4d56a92503e8f8535d8a755fe0353,Improvement
lucene,6a8e50cb5b6afbd55aaab1a86ccff41959b8f885,Improvement
lucene,cd5b1f95f910bc3e78ee121f96eed9d262e7db94,New Feature
lucene,b5dc4086ff2cbd30775d5bd44d980de87808d238,Improvement
lucene,eed4fab15aaa5d58de9e0edbb2349ba6981d05bb,Sub-task
lucene,4e4c6db94af369af0709dcf3ab43cd841fe49a2d,Improvement
lucene,334088f7c1323a583105c59e67581859b42c7b71,Task
lucene,7cacfa33a77df1c4cfc408aa924e8af414fa5826,Test
